100	83	5	6	10.0	0.1	137.335516805
104	104	6	6	10.0	0.1	28.5740528129
125	104	5	6	10.0	0.1	234.474007066
125	125	6	6	10.0	0.1	46.7080597015
145	145	6	6	10.0	0.1	81.4875965003
150	125	5	6	10.0	0.1	465.521008292
166	166	6	6	10.0	0.1	54.2664988311
175	145	5	6	10.0	0.1	441.759520449
187	187	6	6	10.0	0.1	298.373054514
200	166	5	6	10.0	0.1	1322.30734105
208	208	6	6	10.0	0.1	154.962112514
208	208	6	6	10.0	0.1	84.0123995408
225	187	5	6	10.0	0.1	1488.94142328
229	229	6	6	10.0	0.1	777.353320733
250	208	5	6	10.0	0.1	1930.17522476
250	250	6	6	10.0	0.1	1174.68704478
250	208	5	6	10.0	0.1	997.223261091
270	270	6	6	10.0	0.1	1985.37667219
275	229	5	6	10.0	0.1	2173.17007722
291	291	6	6	10.0	0.1	2516.64009848
300	250	5	6	10.0	0.1	2717.42941625
312	312	6	6	10.0	0.1	3057.65135859
325	270	5	6	10.0	0.1	3061.70813575
333	333	6	6	10.0	0.1	3467.56971897
350	291	5	6	10.0	0.1	3400.55390098
354	354	6	6	10.0	0.1	3886.40155156
375	312	5	6	10.0	0.1	3712.4329208
400	333	5	6	10.0	0.1	3981.3107275
41	41	6	6	10.0	0.1	13.1532580997
425	354	5	6	10.0	0.1	4241.75505972
50	41	5	6	10.0	0.1	75.3463930348
62	62	6	6	10.0	0.1	14.486278286
75	62	5	6	10.0	0.1	95.9251600099
83	83	6	6	10.0	0.1	21.5018881496
100	83	5	6	10.0	0.1	180.781692739
104	104	6	6	10.0	0.1	33.9667049369
125	104	5	6	10.0	0.1	261.167815845
125	125	6	6	10.0	0.1	62.2944477612
145	145	6	6	10.0	0.1	29.3389603706
150	125	5	6	10.0	0.1	329.780915423
166	166	6	6	10.0	0.1	56.0798417551
175	145	5	6	10.0	0.1	354.919263282
187	187	6	6	10.0	0.1	114.722324208
200	166	5	6	10.0	0.1	877.591805502
208	208	6	6	10.0	0.1	710.7347876
208	208	6	6	10.0	0.1	361.794259472
225	187	5	6	10.0	0.1	1347.71187011
229	229	6	6	10.0	0.1	1321.2667666
250	208	5	6	10.0	0.1	1657.91318826
250	250	6	6	10.0	0.1	1568.58602985
250	208	5	6	10.0	0.1	858.831190537
270	270	6	6	10.0	0.1	1760.18175788
275	229	5	6	10.0	0.1	2219.3563883
291	291	6	6	10.0	0.1	2586.08914192
300	250	5	6	10.0	0.1	2694.6639005
312	312	6	6	10.0	0.1	2970.97053196
325	270	5	6	10.0	0.1	3087.78258323
333	333	6	6	10.0	0.1	3428.78562144
350	291	5	6	10.0	0.1	3420.47420506
354	354	6	6	10.0	0.1	3882.67577367
375	312	5	6	10.0	0.1	3711.23333559
400	333	5	6	10.0	0.1	3981.01280989
41	41	6	6	10.0	0.1	15.1306880233
425	354	5	6	10.0	0.1	4240.42879156
50	41	5	6	10.0	0.1	88.0561306371
62	62	6	6	10.0	0.1	16.6663456909
75	62	5	6	10.0	0.1	108.533044283
83	83	6	6	10.0	0.1	18.4736558173
100	83	5	6	10.0	0.1	174.040997418
104	104	6	6	10.0	0.1	24.4615384615
125	104	5	6	10.0	0.1	179.622356592
125	125	6	6	10.0	0.1	39.2897910448
145	145	6	6	10.0	0.1	40.7489449305
150	125	5	6	10.0	0.1	432.61827529
166	166	6	6	10.0	0.1	48.4171911527
175	145	5	6	10.0	0.1	675.226768735
187	187	6	6	10.0	0.1	93.6799425333
200	166	5	6	10.0	0.1	687.355452198
208	208	6	6	10.0	0.1	498.892652124
208	208	6	6	10.0	0.1	255.723938002
225	187	5	6	10.0	0.1	906.068241348
229	229	6	6	10.0	0.1	384.612396533
250	208	5	6	10.0	0.1	1483.57567248
250	250	6	6	10.0	0.1	1422.40764179
250	208	5	6	10.0	0.1	771.401228462
270	270	6	6	10.0	0.1	1771.34991708
275	229	5	6	10.0	0.1	2178.93697211
291	291	6	6	10.0	0.1	2584.80114889
300	250	5	6	10.0	0.1	2663.85571144
312	312	6	6	10.0	0.1	3046.56410256
325	270	5	6	10.0	0.1	3065.87695575
333	333	6	6	10.0	0.1	3469.15422886
350	291	5	6	10.0	0.1	3406.08853615
354	354	6	6	10.0	0.1	3927.40500885
375	312	5	6	10.0	0.1	3711.39641398
400	333	5	6	10.0	0.1	3981.60281633
41	41	6	6	10.0	0.1	14.0968329086
425	354	5	6	10.0	0.1	4242.40909714
50	41	5	6	10.0	0.1	84.870887498
62	62	6	6	10.0	0.1	16.2965816081
75	62	5	6	10.0	0.1	103.607351462
83	83	6	6	10.0	0.1	22.4758137026
100	83	5	6	10.0	0.1	153.61361529
104	104	6	6	10.0	0.1	25.4994259472
125	104	5	6	10.0	0.1	204.825428502
125	125	6	6	10.0	0.1	56.4389253731
145	145	6	6	10.0	0.1	38.1953679876
150	125	5	6	10.0	0.1	413.698719735
166	166	6	6	10.0	0.1	65.9982017623
175	145	5	6	10.0	0.1	464.00512338
