0	0.4	0	0.1	45000	45000	0
1	0.8	0	0.1	45000	45000	0
2	1.2	0	0.1	45000	45000	0
3	1.6	0	0.1	45000	45000	0
4	2.0	0	0.1	45000	45000	0
5	2.4	0	0.1	45000	45000	0
6	2.8	0	0.1	45000	45000	0
7	3.2	0	0.1	45000	45000	0
8	3.6	0	0.1	45000	45000	0
9	4.0	0	0.1	45000	45000	0
10	4.4	0	0.1	45000	45000	0
11	4.8	0	0.1	45000	45000	0
12	5.2	0	0.1	45000	45000	0
13	5.6	0	0.1	45000	45000	0
14	6.0	0	0.1	45000	45000	0
15	6.4	0	0.1	45000	45000	0
16	6.8	0	0.1	45000	45000	0
17	7.2	0	0.1	45000	45000	0
18	7.6	0	0.1	45000	45000	0
19	8.0	0	0.1	45000	45000	0
20	8.4	0	0.1	45000	45000	0
21	8.8	0	0.1	45000	45000	0
22	9.2	0	0.1	45000	45000	0
23	9.6	0	0.1	45000	45000	0
24	10.0	0	0.1	45000	45000	0
25	10	0	0.1	45000	45000	0
26	10	0	0.1	45000	45000	0
27	10	0	0.1	45000	45000	0
28	10	0	0.1	45000	45000	0
29	10	0	0.1	45000	45000	0
30	10	0	0.1	45000	45000	0
31	10	0	0.1	45000	45000	0
32	10	0	0.1	45000	45000	0
33	10	0	0.1	45000	45000	0
34	10	0	0.1	45000	45000	0
35	10	0	0.1	45000	45000	0
36	10	0	0.1	45000	45000	0
37	10	0	0.1	45000	45000	0
38	10	0	0.1	45000	45000	0
39	10	0	0.1	45000	45000	0
40	10	0	0.1	45000	45000	0
41	10	0	0.1	45000	45000	0
42	10	0	0.1	45000	45000	0
43	10	0	0.1	45000	45000	0
44	10	0	0.1	45000	45000	0
45	10	0	0.1	45000	45000	0
46	10	0	0.1	45000	45000	0
47	10	0	0.1	45000	45000	0
48	10	0	0.1	45000	45000	0
49	10	0	0.1	45000	45000	0
50	10	0	0.1	45000	45000	0
51	10	0	0.1	45000	45000	0
52	10	0	0.1	45000	45000	0
53	10	0	0.1	45000	45000	0
54	10	0	0.1	45000	45000	0
55	10	0	0.1	45000	45000	0
56	10	0	0.1	45000	45000	0
57	10	0	0.1	45000	45000	0
58	10	0	0.1	45000	45000	0
59	10	0	0.1	45000	45000	0
60	10	0	0.1	45000	45000	0
61	10	0	0.1	45000	45000	0
62	10	0	0.1	45000	45000	0
63	10	0	0.1	45000	45000	0
64	10	0	0.1	45000	45000	0
65	10	0	0.1	45000	45000	0
66	10	0	0.1	45000	45000	0
67	10	0	0.1	45000	45000	0
68	10	0	0.1	45000	45000	0
69	10	0	0.1	45000	45000	0
70	10	0	0.1	45000	45000	0
71	10	0	0.1	45000	45000	0
72	10	0	0.1	45000	45000	0
73	10	0	0.1	45000	45000	0
74	10	0	0.1	45000	45000	0
75	10	0	0.1	45000	45000	0
76	10	0	0.1	45000	45000	0
77	10	0	0.1	45000	45000	0
78	10	0	0.1	45000	45000	0
79	10	0	0.1	45000	45000	0
80	10	0	0.1	45000	45000	0
81	10	0	0.1	45000	45000	0
82	10	0	0.1	45000	45000	0
83	10	0	0.1	45000	45000	0
84	10	0	0.1	45000	45000	0
85	10	0	0.1	45000	45000	0
86	10	0	0.1	45000	45000	0
87	10	0	0.1	45000	45000	0
88	10	0	0.1	45000	45000	0
89	10	0	0.1	45000	45000	0
90	10	0	0.1	45000	45000	0
91	10	0	0.1	45000	45000	0
92	10	0	0.1	45000	45000	0
93	10	0	0.1	45000	45000	0
94	10	0	0.1	45000	45000	0
95	10	0	0.1	45000	45000	0
96	10	0	0.1	45000	45000	0
97	10	0	0.1	45000	45000	0
98	10	0	0.1	45000	45000	0
99	10	0	0.1	45000	45000	0
100	10	0	0.1	45000	45000	0
101	10	0	0.1	45000	45000	0
102	10	0	0.1	45000	45000	0
103	10	0	0.1	45000	45000	0
104	10	0	0.1	45000	45000	0
105	10	0	0.1	45000	45000	0
106	10	0	0.1	45000	45000	0
107	10	0	0.1	45000	45000	0
108	10	0	0.1	45000	45000	0
109	10	0	0.1	45000	45000	0
110	10	0	0.1	45000	45000	0
111	10	0	0.1	45000	45000	0
112	10	0	0.1	45000	45000	0
113	10	0	0.1	45000	45000	0
114	10	0	0.1	45000	45000	0
115	10	0	0.1	45000	45000	0
116	10	0	0.1	45000	45000	0
117	10	0	0.1	45000	45000	0
118	10	0	0.1	45000	45000	0
119	10	0	0.1	45000	45000	0
120	10	0	0.1	45000	45000	0
121	10	0	0.1	45000	45000	0
122	10	0	0.1	45000	45000	0
123	10	0	0.1	45000	45000	0
124	10	0	0.1	45000	45000	0
125	10	0	0.1	45000	45000	0
126	10	0	0.1	45000	45000	0
127	10	0	0.1	45000	45000	0
128	10	0	0.1	45000	45000	0
129	10	0	0.1	45000	45000	0
130	10	0	0.1	45000	45000	0
131	10	0	0.1	45000	45000	0
132	10	0	0.1	45000	45000	0
133	10	0	0.1	45000	45000	0
134	10	0	0.1	45000	45000	0
135	10	0	0.1	45000	45000	0
136	10	0	0.1	45000	45000	0
137	10	0	0.1	45000	45000	0
138	10	0	0.1	45000	45000	0
139	10	0	0.1	45000	45000	0
140	10	0	0.1	45000	45000	0
141	10	0	0.1	45000	45000	0
142	10	0	0.1	45000	45000	0
143	10	0	0.1	45000	45000	0
144	10	0	0.1	45000	45000	0
145	10	0	0.1	45000	45000	0
146	10	0	0.1	45000	45000	0
147	10	0	0.1	45000	45000	0
148	10	0	0.1	45000	45000	0
149	10	0	0.1	45000	45000	0
150	10	0	0.1	45000	45000	0
151	10	0	0.1	45000	45000	0
152	10	0	0.1	45000	45000	0
153	10	0	0.1	45000	45000	0
154	10	0	0.1	45000	45000	0
155	10	0	0.1	45000	45000	0
156	10	0	0.1	45000	45000	0
157	10	0	0.1	45000	45000	0
158	10	0	0.1	45000	45000	0
159	10	0	0.1	45000	45000	0
160	10	0	0.1	45000	45000	0
161	10	0	0.1	45000	45000	0
162	10	0	0.1	45000	45000	0
163	10	0	0.1	45000	45000	0
164	10	0	0.1	45000	45000	0
165	10	0	0.1	45000	45000	0
166	10	0	0.1	45000	45000	0
167	10	0	0.1	45000	45000	0
168	10	0	0.1	45000	45000	0
169	10	0	0.1	45000	45000	0
170	10	0	0.1	45000	45000	0
171	10	0	0.1	45000	45000	0
172	10	0	0.1	45000	45000	0
173	10	0	0.1	45000	45000	0
174	10	0	0.1	45000	45000	0
175	10	0	0.1	45000	45000	0
176	10	0	0.1	45000	45000	0
177	10	0	0.1	45000	45000	0
178	10	0	0.1	45000	45000	0
179	10	0	0.1	45000	45000	0
180	10	0	0.1	45000	45000	0
181	10	0	0.1	45000	45000	0
182	10	0	0.1	45000	45000	0
183	10	0	0.1	45000	45000	0
184	10	0	0.1	45000	45000	0
185	10	0	0.1	45000	45000	0
186	10	0	0.1	45000	45000	0
187	10	0	0.1	45000	45000	0
188	10	0	0.1	45000	45000	0
189	10	0	0.1	45000	45000	0
190	10	0	0.1	45000	45000	0
191	10	0	0.1	45000	45000	0
192	10	0	0.1	45000	45000	0
193	10	0	0.1	45000	45000	0
194	10	0	0.1	45000	45000	0
195	10	0	0.1	45000	45000	0
196	10	0	0.1	45000	45000	0
197	10	0	0.1	45000	45000	0
198	10	0	0.1	45000	45000	0
199	10	0	0.1	45000	45000	0
200	10	0	0.1	45000	45000	0
201	10	0	0.1	45000	45000	0
202	10	0	0.1	45000	45000	0
203	10	0	0.1	45000	45000	0
204	10	0	0.1	45000	45000	0
205	10	0	0.1	45000	45000	0
206	10	0	0.1	45000	45000	0
207	10	0	0.1	45000	45000	0
208	10	0	0.1	45000	45000	0
209	10	0	0.1	45000	45000	0
210	10	0	0.1	45000	45000	0
211	10	0	0.1	45000	45000	0
212	10	0	0.1	45000	45000	0
213	10	0	0.1	45000	45000	0
214	10	0	0.1	45000	45000	0
215	10	0	0.1	45000	45000	0
216	10	0	0.1	45000	45000	0
217	10	0	0.1	45000	45000	0
218	10	0	0.1	45000	45000	0
219	10	0	0.1	45000	45000	0
220	10	0	0.1	45000	45000	0
221	10	0	0.1	45000	45000	0
222	10	0	0.1	45000	45000	0
223	10	0	0.1	45000	45000	0
224	10	0	0.1	45000	45000	0
