125	93	3	4	10.0	0.1	34.6141248243
125	125	4	4	10.0	0.1	11.3388258706
156	156	4	4	10.0	0.1	12.5567036612
166	125	3	4	10.0	0.1	47.259833099
187	187	4	4	10.0	0.1	15.4659855801
208	156	3	4	10.0	0.1	56.6907210741
218	218	4	4	10.0	0.1	19.8457255009
250	187	3	4	10.0	0.1	63.7906063806
250	250	4	4	10.0	0.1	22.6671442786
281	281	4	4	10.0	0.1	26.3467006604
291	218	3	4	10.0	0.1	85.0719040899
312	312	4	4	10.0	0.1	38.9909427223
312	312	4	4	10.0	0.1	23.729141719
333	250	3	4	10.0	0.1	93.7537748974
343	343	4	4	10.0	0.1	204.19709035
375	281	3	4	10.0	0.1	126.59365467
375	375	4	4	10.0	0.1	480.121737977
406	406	4	4	10.0	0.1	893.095899811
416	312	3	4	10.0	0.1	172.445492888
416	312	3	4	10.0	0.1	99.2026545956
437	437	4	4	10.0	0.1	1318.97592131
458	343	3	4	10.0	0.1	230.190087436
468	468	4	4	10.0	0.1	1864.61470426
500	375	3	4	10.0	0.1	377.766885572
500	500	4	4	10.0	0.1	2539.39040796
531	531	4	4	10.0	0.1	3120.64108834
541	406	3	4	10.0	0.1	656.177448146
583	437	3	4	10.0	0.1	1165.38065606
625	468	3	4	10.0	0.1	2010.02308845
62	62	4	4	10.0	0.1	9.03482587065
666	500	3	4	10.0	0.1	3054.16283266
708	531	3	4	10.0	0.1	3646.97568654
83	62	3	4	10.0	0.1	30.7681812267
93	93	4	4	10.0	0.1	9.71615043064
125	93	3	4	10.0	0.1	39.2180396545
125	125	4	4	10.0	0.1	10.84416
156	156	4	4	10.0	0.1	12.3746939827
166	125	3	4	10.0	0.1	46.2309195505
187	187	4	4	10.0	0.1	16.917551281
208	156	3	4	10.0	0.1	53.9716561424
218	218	4	4	10.0	0.1	18.8707836962
250	187	3	4	10.0	0.1	64.769284419
250	250	4	4	10.0	0.1	22.1204378109
281	281	4	4	10.0	0.1	46.4415290098
291	218	3	4	10.0	0.1	80.7351523186
312	312	4	4	10.0	0.1	75.7295573415
312	312	4	4	10.0	0.1	42.1641759951
333	250	3	4	10.0	0.1	111.644347049
343	343	4	4	10.0	0.1	164.330185806
375	281	3	4	10.0	0.1	128.543695484
375	375	4	4	10.0	0.1	600.217154229
406	406	4	4	10.0	0.1	839.273778889
416	312	3	4	10.0	0.1	182.949985649
416	312	3	4	10.0	0.1	104.615555195
437	437	4	4	10.0	0.1	1286.81635302
458	343	3	4	10.0	0.1	216.0649665
468	468	4	4	10.0	0.1	1812.86609687
500	375	3	4	10.0	0.1	409.678023217
500	500	4	4	10.0	0.1	2606.82953234
531	531	4	4	10.0	0.1	3105.83002127
541	406	3	4	10.0	0.1	650.954293822
583	437	3	4	10.0	0.1	1150.70666257
625	468	3	4	10.0	0.1	1903.52950354
62	62	4	4	10.0	0.1	8.94623655914
666	500	3	4	10.0	0.1	2932.56360767
708	531	3	4	10.0	0.1	3628.51961005
83	62	3	4	10.0	0.1	31.1113346747
93	93	4	4	10.0	0.1	9.76625060788
125	93	3	4	10.0	0.1	35.8167982474
125	125	4	4	10.0	0.1	11.2923383085
156	156	4	4	10.0	0.1	13.2624059191
166	125	3	4	10.0	0.1	44.576436455
187	187	4	4	10.0	0.1	14.6823103733
208	156	3	4	10.0	0.1	53.3948686057
218	218	4	4	10.0	0.1	18.0083070884
250	187	3	4	10.0	0.1	58.7873117722
250	250	4	4	10.0	0.1	23.8070447761
281	281	4	4	10.0	0.1	27.8905826738
291	218	3	4	10.0	0.1	72.6539081099
312	312	4	4	10.0	0.1	50.5240464345
312	312	4	4	10.0	0.1	29.512384315
333	250	3	4	10.0	0.1	92.4609892011
343	343	4	4	10.0	0.1	94.5563726557
375	281	3	4	10.0	0.1	130.062676834
375	375	4	4	10.0	0.1	455.437266998
406	406	4	4	10.0	0.1	647.164767297
416	312	3	4	10.0	0.1	158.853233831
416	312	3	4	10.0	0.1	92.986721252
437	437	4	4	10.0	0.1	1092.86091283
458	343	3	4	10.0	0.1	281.364706685
468	468	4	4	10.0	0.1	1929.7988689
500	375	3	4	10.0	0.1	366.666374793
500	500	4	4	10.0	0.1	2566.24111443
531	531	4	4	10.0	0.1	3096.61912659
541	406	3	4	10.0	0.1	634.243974154
583	437	3	4	10.0	0.1	1220.17756087
625	468	3	4	10.0	0.1	1929.55613844
62	62	4	4	10.0	0.1	8.76777403306
666	500	3	4	10.0	0.1	2952.97979587
708	531	3	4	10.0	0.1	3636.62335919
83	62	3	4	10.0	0.1	32.5911588937
93	93	4	4	10.0	0.1	9.7067351415
125	93	3	4	10.0	0.1	36.345707873
125	125	4	4	10.0	0.1	10.6943681592
156	156	4	4	10.0	0.1	11.7502564103
166	125	3	4	10.0	0.1	44.377331778
187	187	4	4	10.0	0.1	13.4819552307
208	156	3	4	10.0	0.1	56.1488231917
218	218	4	4	10.0	0.1	17.0374809829
250	187	3	4	10.0	0.1	72.2783412709
250	250	4	4	10.0	0.1	22.9572139303
281	281	4	4	10.0	0.1	35.2547582373
291	218	3	4	10.0	0.1	86.4054027855
312	312	4	4	10.0	0.1	83.6412807756
312	312	4	4	10.0	0.1	46.2701971292
333	250	3	4	10.0	0.1	103.294878783
343	343	4	4	10.0	0.1	216.020190592
375	281	3	4	10.0	0.1	130.927693679
375	375	4	4	10.0	0.1	493.818587065
406	406	4	4	10.0	0.1	800.638384433
416	312	3	4	10.0	0.1	167.588906429
416	312	3	4	10.0	0.1	97.6826258856
437	437	4	4	10.0	0.1	1335.39997951
458	343	3	4	10.0	0.1	242.597033043
468	468	4	4	10.0	0.1	1897.02036824
500	375	3	4	10.0	0.1	415.962859038
500	500	4	4	10.0	0.1	2600.17687562
531	531	4	4	10.0	0.1	3145.13016837
541	406	3	4	10.0	0.1	621.365842485
583	437	3	4	10.0	0.1	1175.20123859
625	468	3	4	10.0	0.1	1947.94380513
62	62	4	4	10.0	0.1	8.94623655914
666	500	3	4	10.0	0.1	2980.61441915
708	531	3	4	10.0	0.1	3694.76155007
83	62	3	4	10.0	0.1	30.9489784194
93	93	4	4	10.0	0.1	9.53982774301
125	93	3	4	10.0	0.1	37.9720768596
125	125	4	4	10.0	0.1	10.3816915423
156	156	4	4	10.0	0.1	12.507207552
166	125	3	4	10.0	0.1	45.5402664626
187	187	4	4	10.0	0.1	13.0013036422
208	156	3	4	10.0	0.1	50.3673978869
218	218	4	4	10.0	0.1	16.9362362499
250	187	3	4	10.0	0.1	72.607176235
250	250	4	4	10.0	0.1	21.6370945274
281	281	4	4	10.0	0.1	48.7297698457
291	218	3	4	10.0	0.1	81.7432066031
312	312	4	4	10.0	0.1	49.2030769231
312	312	4	4	10.0	0.1	28.7380803574
333	250	3	4	10.0	0.1	112.883408709
343	343	4	4	10.0	0.1	101.505306122
375	281	3	4	10.0	0.1	124.405418439
375	375	4	4	10.0	0.1	304.991416252
406	406	4	4	10.0	0.1	885.477440384
416	312	3	4	10.0	0.1	163.821041667
416	312	3	4	10.0	0.1	95.7647494388
437	437	4	4	10.0	0.1	1157.39339914
458	343	3	4	10.0	0.1	270.823823345
468	468	4	4	10.0	0.1	1935.41982396
500	375	3	4	10.0	0.1	402.659996683
500	500	4	4	10.0	0.1	2532.43653731
531	531	4	4	10.0	0.1	3113.13346638
541	406	3	4	10.0	0.1	711.170959186
583	437	3	4	10.0	0.1	1210.88247211
625	468	3	4	10.0	0.1	1881.41615249
62	62	4	4	10.0	0.1	9.14909324346
666	500	3	4	10.0	0.1	2909.51017549
708	531	3	4	10.0	0.1	3667.03318858
83	62	3	4	10.0	0.1	30.4868305309
93	93	4	4	10.0	0.1	9.81971861124
125	93	3	4	10.0	0.1	36.3314901146
125	125	4	4	10.0	0.1	13.4415920398
156	156	4	4	10.0	0.1	11.4320704171
166	125	3	4	10.0	0.1	44.9748542311
187	187	4	4	10.0	0.1	13.4695506425
208	156	3	4	10.0	0.1	49.5188891058
218	218	4	4	10.0	0.1	15.630106349
250	187	3	4	10.0	0.1	71.2466705192
250	250	4	4	10.0	0.1	26.2514626866
281	281	4	4	10.0	0.1	24.7419132098
291	218	3	4	10.0	0.1	76.4926246418
312	312	4	4	10.0	0.1	58.5558974359
312	312	4	4	10.0	0.1	33.4684710886
333	250	3	4	10.0	0.1	98.2566435502
343	343	4	4	10.0	0.1	70.9987172012
375	281	3	4	10.0	0.1	137.670471075
375	375	4	4	10.0	0.1	379.16352
406	406	4	4	10.0	0.1	534.000197044
416	312	3	4	10.0	0.1	168.399515224
416	312	3	4	10.0	0.1	97.6676818776
437	437	4	4	10.0	0.1	1032.21431708
458	343	3	4	10.0	0.1	248.0696916
468	468	4	4	10.0	0.1	1918.05774546
500	375	3	4	10.0	0.1	400.577253731
500	500	4	4	10.0	0.1	2505.91808955
531	531	4	4	10.0	0.1	3153.28015291
541	406	3	4	10.0	0.1	738.589248093
583	437	3	4	10.0	0.1	1147.10132921
625	468	3	4	10.0	0.1	1985.92068613
62	62	4	4	10.0	0.1	9.15808056492
666	500	3	4	10.0	0.1	2928.48059851
708	531	3	4	10.0	0.1	3646.62811414
83	62	3	4	10.0	0.1	32.3378067113
93	93	4	4	10.0	0.1	9.81800674049
125	93	3	4	10.0	0.1	42.5861502963
125	125	4	4	10.0	0.1	10.6574328358
156	156	4	4	10.0	0.1	12.8975634647
166	125	3	4	10.0	0.1	46.0994127559
187	187	4	4	10.0	0.1	13.1166626759
208	156	3	4	10.0	0.1	52.9963244674
218	218	4	4	10.0	0.1	16.4166324342
250	187	3	4	10.0	0.1	66.4117131299
250	250	4	4	10.0	0.1	23.6230049751
281	281	4	4	10.0	0.1	81.8805616048
291	218	3	4	10.0	0.1	80.0368000461
312	312	4	4	10.0	0.1	42.874091083
312	312	4	4	10.0	0.1	25.7272076343
333	250	3	4	10.0	0.1	103.742911456
343	343	4	4	10.0	0.1	87.6516542651
375	281	3	4	10.0	0.1	127.9460249
375	375	4	4	10.0	0.1	585.747210614
406	406	4	4	10.0	0.1	787.334384236
416	312	3	4	10.0	0.1	154.645096154
416	312	3	4	10.0	0.1	89.8308959383
437	437	4	4	10.0	0.1	1250.3417849
458	343	3	4	10.0	0.1	232.39727968
468	468	4	4	10.0	0.1	1825.86512821
500	375	3	4	10.0	0.1	339.01880597
500	500	4	4	10.0	0.1	2534.15944279
531	531	4	4	10.0	0.1	3126.04952638
541	406	3	4	10.0	0.1	663.679338141
583	437	3	4	10.0	0.1	1216.16189712
625	468	3	4	10.0	0.1	2002.55774636
62	62	4	4	10.0	0.1	9.06949125341
666	500	3	4	10.0	0.1	2935.3019669
708	531	3	4	10.0	0.1	3611.36643759
83	62	3	4	10.0	0.1	30.9495480345
93	93	4	4	10.0	0.1	9.93698175788
125	93	3	4	10.0	0.1	36.3401533164
125	125	4	4	10.0	0.1	10.5052338308
156	156	4	4	10.0	0.1	12.2974869244
166	125	3	4	10.0	0.1	47.1822650276
187	187	4	4	10.0	0.1	16.0453348232
208	156	3	4	10.0	0.1	49.6623931624
218	218	4	4	10.0	0.1	17.8805057282
250	187	3	4	10.0	0.1	62.8645756531
250	250	4	4	10.0	0.1	26.7106069652
281	281	4	4	10.0	0.1	39.7147359289
291	218	3	4	10.0	0.1	78.8999215955
312	312	4	4	10.0	0.1	38.0043372879
312	312	4	4	10.0	0.1	23.2563814509
333	250	3	4	10.0	0.1	93.0268193798
343	343	4	4	10.0	0.1	170.186822157
375	281	3	4	10.0	0.1	128.121073158
375	375	4	4	10.0	0.1	362.619306667
406	406	4	4	10.0	0.1	946.900295567
416	312	3	4	10.0	0.1	174.399429136
416	312	3	4	10.0	0.1	100.377983144
437	437	4	4	10.0	0.1	1184.03615788
458	343	3	4	10.0	0.1	240.596831484
468	468	4	4	10.0	0.1	1929.06957265
500	375	3	4	10.0	0.1	414.4434
500	500	4	4	10.0	0.1	2544.21842786
531	531	4	4	10.0	0.1	3057.82477443
541	406	3	4	10.0	0.1	651.149497998
583	437	3	4	10.0	0.1	1108.19969782
625	468	3	4	10.0	0.1	1929.22541151
62	62	4	4	10.0	0.1	9.05922002889
666	500	3	4	10.0	0.1	2894.2596099
708	531	3	4	10.0	0.1	3659.67410593
83	62	3	4	10.0	0.1	31.0539510352
93	93	4	4	10.0	0.1	10.2588134596
125	93	3	4	10.0	0.1	36.9330655957
125	125	4	4	10.0	0.1	10.5587263682
156	156	4	4	10.0	0.1	12.6710039546
166	125	3	4	10.0	0.1	42.5520992233
187	187	4	4	10.0	0.1	14.7172160587
208	156	3	4	10.0	0.1	52.3583126036
218	218	4	4	10.0	0.1	18.7937377334
250	187	3	4	10.0	0.1	66.0687882351
250	250	4	4	10.0	0.1	26.624318408
281	281	4	4	10.0	0.1	26.9532055027
291	218	3	4	10.0	0.1	75.7464853384
312	312	4	4	10.0	0.1	119.611430029
312	312	4	4	10.0	0.1	64.047088791
333	250	3	4	10.0	0.1	108.153133781
343	343	4	4	10.0	0.1	99.8678908664
375	281	3	4	10.0	0.1	127.696725355
375	375	4	4	10.0	0.1	325.972165837
406	406	4	4	10.0	0.1	726.088375855
416	312	3	4	10.0	0.1	164.696250319
416	312	3	4	10.0	0.1	95.4921922733
437	437	4	4	10.0	0.1	1192.4397254
458	343	3	4	10.0	0.1	237.042523671
468	468	4	4	10.0	0.1	1887.64128078
500	375	3	4	10.0	0.1	386.275266667
500	500	4	4	10.0	0.1	2527.05082587
531	531	4	4	10.0	0.1	3132.736993
541	406	3	4	10.0	0.1	568.052263628
583	437	3	4	10.0	0.1	1134.11243637
625	468	3	4	10.0	0.1	1890.91677876
62	62	4	4	10.0	0.1	9.10800834537
666	500	3	4	10.0	0.1	2936.89710278
708	531	3	4	10.0	0.1	3626.55376133
83	62	3	4	10.0	0.1	29.6965574542
93	93	4	4	10.0	0.1	9.90616808431
125	93	3	4	10.0	0.1	36.9265424185
125	125	4	4	10.0	0.1	11.3241791045
156	156	4	4	10.0	0.1	12.8613343539
166	125	3	4	10.0	0.1	42.4190171388
187	187	4	4	10.0	0.1	14.6869928433
208	156	3	4	10.0	0.1	53.5141918612
218	218	4	4	10.0	0.1	19.1190834817
250	187	3	4	10.0	0.1	64.8252927618
250	250	4	4	10.0	0.1	20.2819502488
281	281	4	4	10.0	0.1	26.4665285671
291	218	3	4	10.0	0.1	89.9335671214
312	312	4	4	10.0	0.1	36.1627758643
312	312	4	4	10.0	0.1	22.2688377797
333	250	3	4	10.0	0.1	101.003558993
343	343	4	4	10.0	0.1	81.2598233323
375	281	3	4	10.0	0.1	145.22072386
375	375	4	4	10.0	0.1	408.55827529
406	406	4	4	10.0	0.1	663.956914933
416	312	3	4	10.0	0.1	159.331969958
416	312	3	4	10.0	0.1	92.9750167432
437	437	4	4	10.0	0.1	1341.9945581
458	343	3	4	10.0	0.1	231.746634635
468	468	4	4	10.0	0.1	1925.33522312
500	375	3	4	10.0	0.1	400.625257048
500	500	4	4	10.0	0.1	2535.5456
531	531	4	4	10.0	0.1	3108.61039436
541	406	3	4	10.0	0.1	625.413212656
583	437	3	4	10.0	0.1	1240.72173732
625	468	3	4	10.0	0.1	2000.08502802
62	62	4	4	10.0	0.1	9.24923768255
666	500	3	4	10.0	0.1	2971.83661022
708	531	3	4	10.0	0.1	3686.96441053
83	62	3	4	10.0	0.1	32.5219275854
93	93	4	4	10.0	0.1	10.0568127106
125	93	3	4	10.0	0.1	40.9525798051
125	125	4	4	10.0	0.1	12.7181691542
156	156	4	4	10.0	0.1	12.7715269805
166	125	3	4	10.0	0.1	44.7386215217
187	187	4	4	10.0	0.1	12.6088275202
208	156	3	4	10.0	0.1	51.4523057788
218	218	4	4	10.0	0.1	17.4251677393
250	187	3	4	10.0	0.1	66.1631761088
250	250	4	4	10.0	0.1	22.3385472637
281	281	4	4	10.0	0.1	32.3684070749
291	218	3	4	10.0	0.1	88.6897746226
312	312	4	4	10.0	0.1	48.1030743717
312	312	4	4	10.0	0.1	28.2518260641
333	250	3	4	10.0	0.1	95.2713794708
343	343	4	4	10.0	0.1	79.3626038902
375	281	3	4	10.0	0.1	117.832108909
375	375	4	4	10.0	0.1	571.340099502
406	406	4	4	10.0	0.1	600.198416783
416	312	3	4	10.0	0.1	166.946987817
416	312	3	4	10.0	0.1	96.9050506996
437	437	4	4	10.0	0.1	1472.73599964
458	343	3	4	10.0	0.1	222.839683592
468	468	4	4	10.0	0.1	1864.77424842
500	375	3	4	10.0	0.1	393.941054726
500	500	4	4	10.0	0.1	2497.87653731
